Angle_of_Repose,Aspartame,B_cyclodextrin,Bulk_Density,Carrs_Compressibility_Index,Citric_acid,Clove_oil_,Colloidal_silicon_dioxide_Aerosil_,Complexity,DOSE,Gum,Hausner_Ratio,Heavy_atom_count,Hydrogen_Bond_Acceptor_Count,Hydrogen_Bond_Donor_Count,Hydroxypropyl_Cellulose_HPC_,Indion,Lactose,LogS,Magnesium_Stearate,Mannitol,Menthol,Microcrystalline_Cellulose,Molecular_Weight,Neotame,Plantago_ovata,Polacrilin_Potassium,Polyethylene_Glycol,Polyvinylpyrrolidone_Crospovidone_,Rotational_bond_count,Sodium_Saccharine_,Sodium_croscarmellose,Sodium_lauryl_sulfate_SLS_,Sodium_saccharin,Sodium_starch_glycolate,Sodium_stearyl_fumarate_,Starch,Stevia_leaf_Powder_,Talc,Tapped_Density,Thickness,Topological_surface_area,Weight_mg_,Wetting_time,XLogP3_AA,polyvinyl_acetate,sodium_bicarbonate_NaHCO3_
0.0,3.0,0,0.0,0.0,0.0,0,1.0,412,10.0,0.0,0.0,29,5,2,0.0,0.0,0.0,-2.69,0.5,10.0,0,64.5,391.5,0.0,0.0,0.0,0.0,0.0,6,0.0,1.0,0.0,0.0,8.0,0.0,0.0,0,0.0,0.0,3.22,87.0,100.0,17.0,1.44,0.0,0.0
0.0,3.0,0,0.0,0.0,0.0,0,1.0,412,10.0,0.0,0.0,29,5,2,0.0,0.0,0.0,-2.69,0.5,10.0,0,62.5,391.5,0.0,0.0,0.0,0.0,0.0,6,0.0,3.0,0.0,0.0,8.0,0.0,0.0,0,0.0,0.0,3.1,87.0,100.0,15.0,1.44,0.0,0.0
31.4,1.5,0,0.37,10.15,0.0,0,1.5,412,10.0,0.0,1.11,29,5,2,0.0,0.0,0.0,-2.69,1.5,0.0,0,126.5,391.5,0.0,6.0,0.0,0.0,3.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.41,3.2,87.0,150.0,62.0,1.44,0.0,0.0
31.0,1.5,0,0.32,9.1,0.0,0,1.5,412,10.0,0.0,1.1,29,5,2,0.0,0.0,0.0,-2.69,1.5,0.0,0,123.5,391.5,0.0,6.0,0.0,0.0,6.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.35,2.9,87.0,150.0,59.0,1.44,0.0,0.0
30.6,1.5,0,0.34,7.94,0.0,0,1.5,412,10.0,0.0,1.08,29,5,2,0.0,0.0,0.0,-2.69,1.5,0.0,0,120.5,391.5,0.0,6.0,0.0,0.0,9.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.37,3.0,87.0,150.0,51.0,1.44,0.0,0.0
30.1,1.5,0,0.36,6.63,0.0,0,1.5,412,10.0,0.0,1.07,29,5,2,0.0,0.0,0.0,-2.69,1.5,0.0,0,123.5,391.5,0.0,9.0,0.0,0.0,3.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.39,3.1,87.0,150.0,49.0,1.44,0.0,0.0
30.3,1.5,0,0.33,9.53,0.0,0,1.5,412,10.0,0.0,1.1,29,5,2,0.0,0.0,0.0,-2.69,1.5,0.0,0,120.5,391.5,0.0,9.0,0.0,0.0,6.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.36,3.1,87.0,150.0,44.0,1.44,0.0,0.0
29.4,1.5,0,0.35,9.53,0.0,0,1.5,412,10.0,0.0,1.1,29,5,2,0.0,0.0,0.0,-2.69,1.5,0.0,0,117.5,391.5,0.0,9.0,0.0,0.0,9.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.39,3.2,87.0,150.0,41.0,1.44,0.0,0.0
29.0,1.5,0,0.36,7.08,0.0,0,1.5,412,10.0,0.0,1.07,29,5,2,0.0,0.0,0.0,-2.69,1.5,0.0,0,120.5,391.5,0.0,12.0,0.0,0.0,3.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.39,2.9,87.0,150.0,40.0,1.44,0.0,0.0
29.4,1.5,0,0.37,14.75,0.0,0,1.5,412,10.0,0.0,1.17,29,5,2,0.0,0.0,0.0,-2.69,1.5,0.0,0,117.5,391.5,0.0,12.0,0.0,0.0,6.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.43,3.3,87.0,150.0,30.0,1.44,0.0,0.0
28.9,1.5,0,0.34,7.94,0.0,0,1.5,412,10.0,0.0,1.08,29,5,2,0.0,0.0,0.0,-2.69,1.5,0.0,0,114.5,391.5,0.0,12.0,0.0,0.0,9.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.37,3.4,87.0,150.0,33.0,1.44,0.0,0.0
31.5,0.0,0,0.364,10.8,0.0,0,0.0,412,5.0,0.0,1.11,29,5,2,0.0,0.0,98.0,-2.69,0.0,2.0,0,20.0,391.5,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,2.0,0.545,3.72,87.0,130.0,0.0,1.44,0.0,0.0
29.6,0.0,0,0.362,10.2,0.0,0,0.0,412,5.0,0.0,1.2,29,5,2,0.0,0.0,97.0,-2.69,0.0,2.0,0,20.0,391.5,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0,2.0,0.485,3.68,87.0,132.0,0.0,1.44,0.0,0.0
28.7,0.0,0,0.379,10.2,0.0,0,0.0,412,5.0,0.0,1.13,29,5,2,0.0,0.0,98.0,-2.69,0.0,2.0,0,20.0,391.5,0.0,0.0,0.0,0.0,2.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.53,3.75,87.0,130.0,0.0,1.44,0.0,0.0
30.2,0.0,0,0.375,10.5,0.0,0,0.0,412,5.0,0.0,1.14,29,5,2,0.0,0.0,97.0,-2.69,0.0,2.0,0,20.0,391.5,0.0,0.0,0.0,0.0,5.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.493,3.76,87.0,132.0,0.0,1.44,0.0,0.0
35.0,0.0,0,0.36,10.8,0.0,0,0.0,412,5.0,0.0,1.5,29,5,2,0.0,0.0,98.0,-2.69,0.0,2.0,0,20.0,391.5,0.0,0.0,0.0,0.0,0.0,6,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.462,3.69,87.0,130.0,0.0,1.44,0.0,0.0
31.5,0.0,0,0.419,10.9,0.0,0,0.0,412,5.0,0.0,1.06,29,5,2,0.0,0.0,97.0,-2.69,0.0,2.0,0,20.0,391.5,0.0,0.0,0.0,0.0,0.0,6,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.477,3.69,87.0,132.0,0.0,1.44,0.0,0.0
28.6,0.0,0,0.417,11.2,0.0,0,0.0,412,5.0,0.0,1.04,29,5,2,0.0,0.0,90.0,-2.69,0.0,2.0,0,20.0,391.5,0.0,0.0,0.0,0.0,5.0,6,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0,2.0,0.471,3.7,87.0,130.0,0.0,1.44,0.0,0.0
29.7,0.0,0,0.416,11.5,0.0,0,0.0,412,5.0,0.0,1.2,29,5,2,0.0,0.0,93.0,-2.69,0.0,2.0,0,20.0,391.5,0.0,0.0,0.0,0.0,2.0,6,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0,2.0,0.475,3.65,87.0,130.0,0.0,1.44,0.0,0.0
30.2,0.0,0,0.428,11.8,0.0,0,0.0,412,5.0,0.0,1.02,29,5,2,0.0,0.0,90.0,-2.69,0.0,2.0,0,20.0,391.5,0.0,0.0,0.0,0.0,5.0,6,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.471,3.56,87.0,130.0,0.0,1.44,0.0,0.0
32.1,0.0,0,0.468,11.1,0.0,0,0.0,412,5.0,0.0,1.07,29,5,2,0.0,0.0,93.0,-2.69,0.0,2.0,0,20.0,391.5,0.0,0.0,0.0,0.0,5.0,6,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.456,3.74,87.0,130.0,0.0,1.44,0.0,0.0
24.7,0.0,0,0.436,10.0,0.0,0,0.0,412,5.0,0.0,1.09,29,5,2,0.0,0.0,90.0,-2.69,0.0,2.0,0,20.0,391.5,0.0,0.0,0.0,0.0,0.0,6,0.0,5.0,0.0,0.0,5.0,0.0,0.0,0,2.0,0.45,3.7,87.0,130.0,0.0,1.44,0.0,0.0
30.2,0.0,0,0.442,10.9,0.0,0,0.0,412,5.0,0.0,1.99,29,5,2,0.0,0.0,93.0,-2.69,0.0,2.0,0,20.0,391.5,0.0,0.0,0.0,0.0,0.0,6,0.0,5.0,0.0,0.0,2.0,0.0,0.0,0,2.0,0.428,3.69,87.0,130.0,0.0,1.44,0.0,0.0
0.0,3.0,0,0.0,0.0,0.0,0,2.0,412,10.0,0.0,0.0,29,5,2,0.0,0.0,0.0,-2.69,1.0,0.0,0,84.0,391.5,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,87.0,100.0,60.0,1.44,0.0,0.0
0.0,3.0,0,0.0,0.0,0.0,0,2.0,412,10.0,0.0,0.0,29,5,2,0.0,0.0,84.0,-2.69,1.0,0.0,0,0.0,391.5,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,87.0,100.0,85.0,1.44,0.0,0.0
0.0,3.0,0,0.0,0.0,0.0,0,2.0,412,10.0,0.0,0.0,29,5,2,0.0,0.0,0.0,-2.69,1.0,84.0,0,0.0,391.5,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,87.0,100.0,55.0,1.44,0.0,0.0
0.0,3.0,0,0.0,0.0,0.0,0,2.0,412,10.0,0.0,0.0,29,5,2,0.0,0.0,0.0,-2.69,1.0,41.0,0,41.0,391.5,0.0,0.0,0.0,0.0,2.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,87.0,100.0,45.0,1.44,0.0,0.0
0.0,3.0,0,0.0,0.0,0.0,0,2.0,412,10.0,0.0,0.0,29,5,2,0.0,0.0,41.0,-2.69,1.0,41.0,0,0.0,391.5,0.0,0.0,0.0,0.0,2.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,87.0,100.0,58.0,1.44,0.0,0.0
